Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp,fnr
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,poi,not,2.6,decision_tree,baseline,,,0.1782338021673968,2,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 7; 'classification__max_features': 'sqrt'},0.8016147635524798,0.3857142857142857,0.6248337917342125,0.2707527687996703,0.4285714285714285,0.3506493506493506,0.8990182328190743,0.1009817671809256,0.5353207648737182,0.5614625183927554,0.7820757837804473,0.2656185468839942,641,72,100,54,0.6493506493506493
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,poi,not,2.6,decision_tree,baseline,,,0.1782338021673968,3,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 6; 'classification__max_features': 'sqrt'},0.831603229527105,0.396694214876033,0.6277936649605654,0.3234702777405567,0.5454545454545454,0.3116883116883117,0.9438990182328192,0.0561009817671809,0.5116761830395079,0.5424041771568895,0.8182459633651948,0.2922724753489145,673,40,106,48,0.6883116883116883
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,poi,not,2.6,decision_tree,baseline,,,0.1782338021673968,4,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 6; 'classification__max_features': 'sqrt'},0.8327566320645905,0.3555555555555555,0.607964842334179,0.3036966600587327,0.5714285714285714,0.2580645161290322,0.9578651685393258,0.0421348314606741,0.4745270671818259,0.4971830761761255,0.8245416135962383,0.2801067295988604,682,30,115,40,0.7419354838709677
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,poi,not,2.6,decision_tree,baseline,,,0.1782338021673968,1,1,{'classification__criterion': 'gini'; 'classification__max_depth': 9; 'classification__max_features': 'log2'},0.5751412429378531,0.3011152416356877,0.5500169392343467,0.1423051855420296,0.6377952755905512,0.1970802919708029,0.9029535864978904,0.0970464135021097,0.4281179912275114,0.4218463659474713,0.6230878657485746,0.4985782350631879,428,46,330,81,0.8029197080291971
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_random_forest_cross,poi,not,2.6,random_forest,baseline,,,0.1782338021673968,0,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'log2'; 'classification__n_estimators': 10},0.8168202764976958,0.345679012345679,0.603225806451613,0.261963181811316,0.4772727272727273,0.2709677419354839,0.935483870967742,0.064516129032258,0.4824817084372987,0.5034738842613334,0.8055503426700779,0.259509844993716,667,46,113,42,0.7290322580645161
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_random_forest_cross,poi,not,2.6,random_forest,baseline,,,0.1782338021673968,1,0,{'classification__criterion': 'entropy'; 'classification__max_features': None; 'classification__n_estimators': 50},0.815668202764977,0.3548387096774194,0.6075736325385694,0.2664122057281374,0.4731182795698925,0.2838709677419355,0.9312762973352032,0.0687237026647966,0.4912939266379694,0.5141617486352622,0.8030797912920078,0.2621847282097022,664,49,111,44,0.7161290322580646
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_random_forest_cross,poi,not,2.6,random_forest,baseline,,,0.1782338021673968,2,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 50},0.798154555940023,0.291497975708502,0.5769111673740005,0.189982049997183,0.3870967741935484,0.2337662337662337,0.9200561009817672,0.0799438990182328,0.4552499602996713,0.4637650801646814,0.7889290984419313,0.2265916544295828,656,57,118,36,0.7662337662337663
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_random_forest_cross,poi,not,2.6,random_forest,baseline,,,0.1782338021673968,3,0,{'classification__criterion': 'log_loss'; 'classification__max_features': None; 'classification__n_estimators': 60},0.8246828143021915,0.3968253968253968,0.6286770732773538,0.3106419385184397,0.5102040816326531,0.3246753246753247,0.9326788218793828,0.0673211781206171,0.5201064919558058,0.5502888326247298,0.8093713210871658,0.285604539753258,665,48,104,50,0.6753246753246753
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_random_forest_cross,poi,not,2.6,random_forest,baseline,,,0.1782338021673968,4,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 70},0.8281430219146482,0.3765690376569037,0.6177736498731424,0.3051149247875518,0.5357142857142857,0.2903225806451613,0.9452247191011236,0.0547752808988764,0.4966897721386468,0.5238511999977054,0.8163046137367141,0.2824042330404648,673,39,110,45,0.7096774193548387
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_random_forest_cross,poi,not,2.6,random_forest,baseline,,,0.1782338021673968,3,1,{'classification__criterion': 'log_loss'; 'classification__max_features': None; 'classification__n_estimators': 60},0.5728813559322034,0.209205020920502,0.5428947611567958,0.1617447817376278,0.746268656716418,0.121654501216545,0.9641350210970464,0.0358649789029535,0.3783983944901422,0.3424782695251835,0.6635776901891293,0.4986965457261509,457,17,361,50,0.878345498783455
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_svm_cross,poi,not,2.6,svm,baseline,,,0.1782338021673968,0,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8341013824884793,0.1910112359550561,0.5506311360448808,0.2414715719063545,0.7391304347826086,0.1096774193548387,0.9915848527349228,0.0084151472650771,0.3704187453909732,0.3297794228257944,0.841602966264185,0.2400520937687838,707,6,138,17,0.8903225806451613
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_svm_cross,poi,not,2.6,svm,baseline,,,0.1782338021673968,1,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8306451612903226,0.109090909090909,0.5283309957924264,0.2033568496769411,0.9,0.0580645161290322,0.9985974754558204,0.0014025245441795,0.3339502935777499,0.2407967591559641,0.8436808065983353,0.2204608294930875,712,1,146,9,0.9419354838709677
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_svm_cross,poi,not,2.6,svm,baseline,,,0.1782338021673968,2,0,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8269896193771626,0.1573033707865168,0.5384419227336478,0.1791104043410218,0.5833333333333334,0.0909090909090909,0.9859747545582048,0.0140252454417952,0.3570991567506549,0.2993894931292687,0.8354948453435643,0.2145066582782845,703,10,140,14,0.9090909090909091
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_svm_cross,poi,not,2.6,svm,baseline,,,0.1782338021673968,3,0,{'classification__coef0': 0; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8281430219146482,0.1077844311377245,0.5264157301324202,0.1661487692664742,0.6923076923076923,0.0584415584415584,0.994389901823282,0.005610098176718,0.3342058230686027,0.2410678235706725,0.8405473850417483,0.2077029083949499,709,4,145,9,0.9415584415584416
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_svm_cross,poi,not,2.6,svm,baseline,,,0.1782338021673968,4,0,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8362168396770473,0.2197802197802197,0.5596003986951794,0.262944130846567,0.7407407407407407,0.1290322580645161,0.9901685393258428,0.0098314606741573,0.3840935683437041,0.3574404600680471,0.8418776869100212,0.2512887929787137,705,7,135,20,0.8709677419354839
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_svm_cross,poi,not,2.6,svm,baseline,,,0.1782338021673968,4,1,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.5423728813559322,0.0380047505938242,0.5076226554559734,0.0719353466928915,0.8,0.0194647201946472,0.9957805907172996,0.0042194092827004,0.3066504350770614,0.1392213725459304,0.7013485129923908,0.4709390077941358,472,2,403,8,0.9805352798053528
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_xgboost_cross,poi,not,2.6,xgboost,baseline,,,0.1782338021673968,0,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.8317972350230415,0.396694214876033,0.6274894810659186,0.3251844873730035,0.5517241379310345,0.3096774193548387,0.9453015427769986,0.0546984572230014,0.5103382868902391,0.5410531787905221,0.8186389881808395,0.2941283966311775,674,39,107,48,0.6903225806451613
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_xgboost_cross,poi,not,2.6,xgboost,baseline,,,0.1782338021673968,1,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.8536866359447005,0.4200913242009132,0.6357643758765779,0.3979315978469178,0.71875,0.2967741935483871,0.9747545582047684,0.0252454417952314,0.5024239418988502,0.5378494193720343,0.8448897400300457,0.3388824884792626,695,18,109,46,0.7032258064516129
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_xgboost_cross,poi,not,2.6,xgboost,baseline,,,0.1782338021673968,2,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.8166089965397924,0.3715415019762846,0.616131764448735,0.2791180602159646,0.4747474747474747,0.3051948051948052,0.9270687237026648,0.0729312762973352,0.5059993776367064,0.5319178118211793,0.8021875176461497,0.2683045345832385,661,52,107,47,0.6948051948051948
poi_not_xalan_2.6_org_java_1.3_ext_2.2_j16_45_xgboost_cross,poi,not,2.6,xgboost,baseline,,,0.1782338021673968,3,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.8362168396770473,0.4132231404958678,0.6356896959982514,0.343456646811328,0.5681818181818182,0.3246753246753247,0.946704067321178,0.0532959326788218,0.5209885838821356,0.5544109039592872,0.8223021481656747,0.3044284801912987,675,38,104,50,0.6753246753246753
