Project,Train Version,Test Version,ML Algorithm,Sampling Method,Defect Ratio,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure
ant,not,1.7,knn,smote,0.5,{'classification__n_neighbors': 1},0.625503355704698,0.4317718940936862,0.630157937449279,0.2184377295356796,0.3261538461538461,0.6385542168674698,0.6217616580310881,0.3782383419689119,0.6300626421408081,0.6301019985861503,0.600562835834157
ant,not,1.7,naive_bayes,smote,0.5,{},0.8040268456375839,0.5379746835443039,0.699892835591069,0.4148742094826121,0.5666666666666667,0.5120481927710844,0.8877374784110535,0.1122625215889464,0.6459520936854213,0.674213891488109,0.763075417276937
ant,not,1.7,decision_tree,smote,0.5,{'classification__criterion': 'log_loss'; 'classification__max_depth': 10; 'classification__max_features': 'sqrt'},0.6093959731543624,0.3310344827586206,0.5467465717793454,0.0810015766040743,0.2676579925650557,0.4337349397590361,0.6597582037996546,0.3402417962003454,0.5328701474261468,0.534939421598907,0.602627946268962
ant,not,1.7,random_forest,smote,0.5,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 90},0.774496644295302,0.5172413793103448,0.6916370143787586,0.3712041528514887,0.4945054945054945,0.5421686746987951,0.8411053540587219,0.158894645941278,0.6573215567504561,0.6752932511820906,0.727594235788522
ant,not,1.7,svm,smote,0.5,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.610738255033557,0.5017182130584192,0.7065984143829203,0.3462626841833316,0.3509615384615384,0.8795180722891566,0.533678756476684,0.466321243523316,0.6594332686050701,0.6851132104390101,0.59412487601708
ant,not,1.3,knn,random_over_sampler,0.5,{'classification__n_neighbors': 1},0.5714285714285714,0.3571428571428571,0.6438679245283019,0.2103178206107694,0.234375,0.75,0.5377358490566038,0.4622641509433962,0.6283898916556365,0.6350605378957607,0.608838930347039
ant,not,1.3,naive_bayes,random_over_sampler,0.5,{},0.5714285714285714,0.3863636363636363,0.684433962264151,0.270439652649975,0.25,0.85,0.5188679245283019,0.4811320754716981,0.6436377727313796,0.6641067202257906,0.60950044840538
ant,not,1.3,decision_tree,random_over_sampler,0.5,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'sqrt'},0.5079365079365079,0.3111111111111111,0.5858490566037736,0.1262671621064443,0.2,0.7,0.4716981132075472,0.5283018867924528,0.5704054914291469,0.5746204653902287,0.601779355140764
ant,not,1.3,random_forest,random_over_sampler,0.5,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 100},0.7222222222222222,0.4927536231884057,0.774056603773585,0.410860882821765,0.3469387755102041,0.85,0.6981132075471698,0.3018867924528302,0.7616351164103046,0.7703221575516923,0.68660276806302
ant,not,1.3,svm,random_over_sampler,0.5,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.492063492063492,0.3846153846153846,0.6981132075471699,0.3071475584169756,0.238095238095238,1.0,0.3962264150943396,0.6037735849056604,0.5730676038118958,0.6294651817966898,0.613191734135864
ant,not,1.4,knn,random_over_sampler,0.5,{'classification__n_neighbors': 1},0.6123595505617978,0.3783783783783784,0.5813405797101449,0.138671027844068,0.2957746478873239,0.525,0.6376811594202898,0.3623188405797101,0.5775666074757907,0.578604017178979,0.59481174919561
ant,not,1.4,naive_bayes,random_over_sampler,0.5,{},0.5898876404494382,0.3539823008849557,0.5579710144927537,0.0983907691343283,0.273972602739726,0.5,0.6159420289855072,0.3840579710144927,0.5541858430355935,0.5549513622766896,0.585655407795806
ant,not,1.4,decision_tree,random_over_sampler,0.5,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'sqrt'},0.5393258426966292,0.3692307692307692,0.5608695652173914,0.1016335612096878,0.2666666666666666,0.6,0.5217391304347826,0.4782608695652174,0.5591295772240568,0.5595028849441882,0.569310355170521
ant,not,1.4,random_forest,random_over_sampler,0.5,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 20},0.702247191011236,0.4175824175824176,0.6215579710144927,0.2244378131579595,0.3725490196078431,0.475,0.7681159420289855,0.2318840579710145,0.5941704690753119,0.6040323438887756,0.661209163102239
ant,not,1.4,svm,random_over_sampler,0.5,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.5280898876404494,0.4324324324324324,0.6246376811594203,0.2130041168065793,0.2962962962962963,0.8,0.4492753623188406,0.5507246376811594,0.5856947824676568,0.5995167135744194,0.575010017816947
ant,not,1.5,knn,random_over_sampler,0.5,{'classification__n_neighbors': 1},0.6382252559726962,0.3026315789473684,0.673551245210728,0.2201604468058587,0.1916666666666666,0.71875,0.6283524904214559,0.3716475095785441,0.6704370819737648,0.6720329995546509,0.66508912510703
ant,not,1.5,naive_bayes,random_over_sampler,0.5,{},0.7849829351535836,0.4220183486238532,0.755926724137931,0.3627176074210401,0.2987012987012987,0.71875,0.7931034482758621,0.2068965517241379,0.7531116187268638,0.7550119889434047,0.767989731527388
ant,not,1.5,decision_tree,random_over_sampler,0.5,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.6075085324232082,0.1605839416058394,0.4917983716475096,-0.0106696887386775,0.1047619047619047,0.34375,0.6398467432950191,0.3601532567049808,0.4706728654153446,0.468985413427393,0.656803755553411
ant,not,1.5,random_forest,random_over_sampler,0.5,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 60},0.7918088737201365,0.3838383838383838,0.7049209770114943,0.3043827492677961,0.2835820895522388,0.59375,0.8160919540229885,0.1839080459770115,0.6846737944008756,0.6960995601931877,0.77663203562952
ant,not,1.5,svm,random_over_sampler,0.5,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.590443686006826,0.3103448275862069,0.7015684865900383,0.2516026596896399,0.1901408450704225,0.84375,0.5593869731800766,0.4406130268199233,0.6694293555808271,0.6870100134791993,0.645748017095738
ant,not,1.6,knn,random_over_sampler,0.5,{'classification__n_neighbors': 1},0.6193181818181818,0.4224137931034483,0.591304347826087,0.1639343993329635,0.35,0.532608695652174,0.65,0.35,0.5871110128739432,0.5883839326272541,0.584383858835765
ant,not,1.6,naive_bayes,random_over_sampler,0.5,{},0.7784090909090909,0.5806451612903226,0.7165551839464882,0.4301355997224304,0.574468085106383,0.5869565217391305,0.8461538461538461,0.1538461538461538,0.6883322650745736,0.7047379075902253,0.716483468288556
ant,not,1.6,decision_tree,random_over_sampler,0.5,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'sqrt'},0.6278409090909091,0.4125560538116592,0.5865384615384616,0.1573214602268134,0.3511450381679389,0.5,0.6730769230769231,0.3269230769230769,0.5775791800675232,0.5801193511153214,0.591900436429668
ant,not,1.6,random_forest,random_over_sampler,0.5,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 70},0.7784090909090909,0.5465116279069767,0.6919732441471572,0.4025518639228334,0.5875,0.5108695652173914,0.8730769230769231,0.1269230769230769,0.6426779815864652,0.667853597799432,0.72582889527558
ant,not,1.6,svm,random_over_sampler,0.5,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6505681818181818,0.5527272727272726,0.7072742474916389,0.3645751249118228,0.4153005464480874,0.8260869565217391,0.5884615384615385,0.4115384615384615,0.6840809818819741,0.6972233511133952,0.593122522829406
ant,not,1.7,knn,random_over_sampler,0.5,{'classification__n_neighbors': 1},0.6791946308724832,0.4127764127764127,0.6174334644276589,0.2089254784104733,0.3485477178423236,0.5060240963855421,0.7288428324697754,0.2711571675302245,0.6015414683717173,0.607298967319719,0.642651803521049
ant,not,1.7,naive_bayes,random_over_sampler,0.5,{},0.810738255033557,0.5466237942122186,0.7042106248829516,0.4292813583101993,0.5862068965517241,0.5120481927710844,0.8963730569948186,0.1036269430051813,0.6472709896432078,0.6774852056561007,0.770782511162391
ant,not,1.7,decision_tree,random_over_sampler,0.5,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.6684563758389261,0.4571428571428572,0.6534948082485383,0.2621716150702022,0.3598615916955017,0.6265060240963856,0.6804835924006909,0.3195164075993091,0.6524453390030156,0.6529372634011497,0.626877592552061
ant,not,1.7,random_forest,random_over_sampler,0.5,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 80},0.8080536912751678,0.411522633744856,0.6272863474623884,0.3479938365953245,0.6493506493506493,0.3012048192771084,0.9533678756476685,0.0466321243523316,0.5047782013970155,0.5358721850302148,0.793145777410277
ant,not,1.7,svm,random_over_sampler,0.5,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6416107382550336,0.5064695009242145,0.7071238321160289,0.344775897982886,0.3653333333333333,0.8253012048192772,0.5889464594127807,0.4110535405872193,0.6841798911825873,0.6971787593776902,0.605861186755917
ant,not,1.3,knn,smote_n,0.5,{'classification__n_neighbors': 1},0.5396825396825397,0.3095238095238095,0.5844339622641509,0.1234324258666482,0.203125,0.65,0.5188679245283019,0.4811320754716981,0.5792934074395175,0.5807444799078131,0.602934015192998
