Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.5,naive_bayes,over_sample,borderline_smote,None,0.5,1,0,{},0.7664233576642335,0.4371859296482412,0.6315263121594593,0.3108196115508753,0.5612903225806452,0.35802469135802467,0.9050279329608939,0.09497206703910614,0.5411143985568736,0.5692296077759089,0.7368391626471792,0.36362524184516176,648,68,156,87
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.5,naive_bayes,over_sample,borderline_smote,None,0.5,2,0,{},0.762252346193952,0.4864864864864865,0.6572780881440099,0.33614389910836795,0.5373134328358209,0.4444444444444444,0.8701117318435754,0.12988826815642457,0.5965691276604397,0.6218651986273321,0.7191244681773971,0.37957760727125583,623,93,135,108
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.5,naive_bayes,over_sample,borderline_smote,None,0.5,3,0,{},0.7476538060479666,0.37948717948717947,0.6012896939126448,0.24559611229463438,0.5068493150684932,0.30327868852459017,0.8993006993006993,0.1006993006993007,0.5022244808021676,0.5222439436443116,0.7255160222035157,0.330984583040525,643,72,170,74
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.5,naive_bayes,over_sample,borderline_smote,None,0.5,4,0,{},0.7651356993736952,0.49209932279909707,0.6606434717545829,0.3439534215621044,0.545,0.448559670781893,0.8727272727272727,0.12727272727272726,0.5998220497106244,0.6256758411005853,0.7216625995436419,0.3843397596157977,624,91,134,109
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.5,naive_bayes,over_sample,borderline_smote,None,0.5,4,1,{},0.5255972696245734,0.27225130890052357,0.6514607279693487,0.18965937584918718,0.16352201257861634,0.8125,0.4904214559386973,0.5095785440613027,0.616055640380252,0.6312427686319991,0.6343206506406475,0.1533394509197845,128,133,6,26
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,not,1.5,decision_tree,over_sample,borderline_smote,None,0.5,0,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 10; 'classification__max_features': 'sqrt'},0.7413972888425443,0.4897119341563786,0.6582637883072395,0.31652757661447917,0.4897119341563786,0.4897119341563786,0.8268156424581006,0.17318435754189945,0.6189575274069671,0.6363186995986407,0.6910569675477358,0.36911913403390917,592,124,124,119
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,not,1.5,decision_tree,over_sample,borderline_smote,None,0.5,1,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 9; 'classification__max_features': 'log2'},0.7778936392075079,0.4634760705289673,0.6460043221371589,0.3459370322377488,0.5974025974025974,0.3786008230452675,0.9134078212290503,0.08659217877094973,0.5563587358324752,0.588062031501187,0.7464553839343234,0.3836327980691322,654,62,151,92
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,not,1.5,decision_tree,over_sample,borderline_smote,None,0.5,2,0,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'sqrt'},0.7539103232533889,0.5183673469387755,0.6775179897464193,0.3531372586836297,0.5141700404858299,0.522633744855967,0.8324022346368715,0.16759776536312848,0.6422517976949764,0.6595767560449227,0.7000618164257099,0.38968194639001824,596,120,116,127
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,not,1.5,decision_tree,over_sample,borderline_smote,None,0.5,3,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.7434827945776851,0.41706161137440756,0.6173908059153961,0.26301256445664056,0.4943820224719101,0.36065573770491804,0.8741258741258742,0.1258741258741259,0.5392368388780318,0.5614788615609884,0.7114236329509378,0.3409711603636363,625,90,156,88
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,not,1.5,decision_tree,over_sample,borderline_smote,None,0.5,4,0,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.7473903966597077,0.5254901960784314,0.6827131716020605,0.3546184729402064,0.50187265917603,0.551440329218107,0.813986013986014,0.18601398601398603,0.6566292228182693,0.6699736677895499,0.6899180800886751,0.39053153003834007,582,133,109,134
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,not,1.5,decision_tree,over_sample,borderline_smote,None,0.5,4,1,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.5051194539249146,0.20765027322404372,0.5440014367816092,0.05492365752060746,0.12582781456953643,0.59375,0.4942528735632184,0.5057471264367817,0.5412957279471544,0.5417219246792222,0.6328337947093889,0.11907886558325612,129,132,13,19
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,not,1.5,random_forest,over_sample,borderline_smote,None,0.5,0,0,{'classification__criterion': 'entropy'; 'classification__max_features': None; 'classification__n_estimators': 30},0.7705943691345151,0.49074074074074076,0.660146102030025,0.3502109744488851,0.5608465608465608,0.43621399176954734,0.8840782122905028,0.11592178770949721,0.5930033636857709,0.6210050611868839,0.729496558817085,0.3875062599342435,633,83,137,106
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,not,1.5,random_forest,over_sample,borderline_smote,None,0.5,1,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 60},0.7789363920750783,0.5225225225225225,0.6793255856725752,0.3832650961695129,0.5771144278606966,0.4773662551440329,0.8812849162011173,0.11871508379888268,0.6210281657012306,0.6486105766651128,0.7331519461288217,0.4079245673988908,631,85,127,116
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,not,1.5,random_forest,over_sample,borderline_smote,None,0.5,2,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 30},0.7705943691345151,0.4977168949771689,0.6642239694691588,0.35494593265245106,0.558974358974359,0.448559670781893,0.8798882681564246,0.12011173184357542,0.6009302912932146,0.6282375282399929,0.7277435775295762,0.3904622386914898,630,86,134,109
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,not,1.5,random_forest,over_sample,borderline_smote,None,0.5,3,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 100},0.7758081334723671,0.4768856447688564,0.6525679238793992,0.35044538070158215,0.5868263473053892,0.4016393442622951,0.9034965034965035,0.0965034965034965,0.5714277195313161,0.6023950059617129,0.7403885294934113,0.3879344679928507,646,69,146,98
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,not,1.5,random_forest,over_sample,borderline_smote,None,0.5,4,0,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 70},0.7964509394572025,0.5558086560364465,0.6992805548361104,0.42987833262742975,0.6224489795918368,0.5020576131687243,0.8965034965034965,0.1034965034965035,0.640376483778362,0.6708922459322072,0.7500307410286904,0.4388100506833317,641,74,121,122
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,not,1.5,random_forest,over_sample,borderline_smote,None,0.5,4,1,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 70},0.6313993174061433,0.3076923076923077,0.6834291187739463,0.23160040965873008,0.1935483870967742,0.75,0.6168582375478927,0.3831417624521073,0.6765053245145238,0.6801791515188623,0.6616115122414578,0.17246504458879222,161,100,8,24
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,not,1.5,svm,over_sample,borderline_smote,None,0.5,0,0,{'classification__coef0': 0; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7872784150156413,0.41714285714285715,0.6264627445570959,0.349414207845348,0.6822429906542056,0.3004115226337449,0.952513966480447,0.04748603351955307,0.5041779749531818,0.5349263229644797,0.7705528026945007,0.38222164311559526,682,34,170,73
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,not,1.5,svm,over_sample,borderline_smote,None,0.5,1,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.786235662148071,0.450402144772118,0.6407166011449065,0.3575905546335562,0.6461538461538462,0.345679012345679,0.9357541899441341,0.06424581005586592,0.5351002909257414,0.5687447443082171,0.761459109502248,0.38915952930551473,670,46,159,84
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,not,1.5,svm,over_sample,borderline_smote,None,0.5,2,0,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7914494264859229,0.5024875621890548,0.6673161367450628,0.39136674145104644,0.6352201257861635,0.4156378600823045,0.9189944134078212,0.08100558659217877,0.5828423465712687,0.6180363026687182,0.7563576227569823,0.41209244095796815,658,58,142,101
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,not,1.5,svm,over_sample,borderline_smote,None,0.5,3,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'rbf'},0.7841501564129302,0.4169014084507042,0.6257652183881692,0.34243572252786786,0.6666666666666666,0.30327868852459017,0.9482517482517483,0.05174825174825175,0.5059866057367395,0.5362690990547003,0.766439642953737,0.3794537798366924,678,37,170,74
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,not,1.5,svm,over_sample,borderline_smote,None,0.5,4,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8121085594989561,0.5360824742268041,0.6853204408759964,0.4499665232130176,0.7172413793103448,0.4279835390946502,0.9426573426573427,0.057342657342657345,0.5934959951625329,0.6351707059240437,0.7791153729052681,0.45206144962262035,674,41,139,104
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,not,1.5,svm,over_sample,borderline_smote,None,0.5,4,1,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7133105802047781,0.373134328358209,0.7431154214559386,0.3183618187971889,0.24509803921568626,0.78125,0.7049808429118773,0.2950191570881226,0.7403003027061965,0.7421362971347677,0.7091606464526113,0.21537362812019004,184,77,7,25
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,not,1.5,xgboost,over_sample,borderline_smote,None,0.5,0,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.786235662148071,0.49877750611246946,0.6651838057797089,0.3798100688785712,0.6144578313253012,0.41975308641975306,0.9106145251396648,0.0893854748603352,0.5848637309054951,0.6182501576757033,0.7496767976753619,0.4049487255010076,652,64,141,102
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,not,1.5,xgboost,over_sample,borderline_smote,None,0.5,1,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.7893639207507821,0.5213270142180095,0.6781530910177713,0.39774908449145463,0.6145251396648045,0.45267489711934156,0.9036312849162011,0.09636871508379888,0.6070294556266171,0.6395711054552572,0.7485054338440795,0.41686623576187576,647,69,133,110
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,not,1.5,xgboost,over_sample,borderline_smote,None,0.5,2,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.7893639207507821,0.5235849056603774,0.6795123801641493,0.399075404926322,0.6132596685082873,0.4567901234567901,0.9022346368715084,0.09776536312849161,0.6097212302714026,0.6419749770540348,0.7479249116036876,0.41777433820826165,646,70,132,111
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,not,1.5,xgboost,over_sample,borderline_smote,None,0.5,3,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.7674661105318039,0.46522781774580335,0.6456236386564255,0.3298948103343473,0.5606936416184971,0.3975409836065574,0.8937062937062937,0.1062937062937063,0.567417511663147,0.5960577816414871,0.7316442401572085,0.3761833733238067,639,76,147,97
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,not,1.5,xgboost,over_sample,borderline_smote,None,0.5,4,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.8079331941544885,0.5660377358490566,0.7042562375895709,0.4540583686239433,0.6629834254143646,0.49382716049382713,0.9146853146853147,0.08531468531468532,0.6370333768897714,0.6720836642088928,0.764750867803989,0.4557917067692267,654,61,123,120
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,not,1.5,xgboost,over_sample,borderline_smote,None,0.5,4,1,{'classification__learning_rate': 0.2; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.4061433447098976,0.2564102564102564,0.6392480842911877,0.1877232596198351,0.1485148514851485,0.9375,0.34099616858237547,0.6590038314176245,0.5319229231082189,0.5654059674658352,0.657619568839205,0.1460586118338796,89,172,2,30
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,not,1.5,neuralnet,over_sample,borderline_smote,None,0.5,0,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.7549530761209593,0.4547563805104408,0.6387969285238062,0.30413288772012054,0.5212765957446809,0.40329218106995884,0,0.12569832402234637,0.5688038208458512,0.5938004966469365,0.7171732619210547,0.36142594103630155,626,90,145,98
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,not,1.5,neuralnet,over_sample,borderline_smote,None,0.5,1,0,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.1},0.7778936392075079,0.4607594936708861,0.644645032990781,0.3445359998606486,0.5986842105263158,0.37448559670781895,0,0.08519553072625698,0.5536108496044612,0.5853042777453086,0.7471129044046351,0.38269704968919555,655,61,152,91
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,not,1.5,neuralnet,over_sample,borderline_smote,None,0.5,2,0,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.1},0.7893639207507821,0.4712041884816754,0.6509673080902131,0.37304242744520216,0.6474820143884892,0.37037037037037035,0,0.06843575418994413,0.552162460841495,0.5873872613059166,0.7610213562244442,0.39934934221548724,667,49,153,90
ant_not_over_sample_borderline_smote_ant_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,not,1.5,neuralnet,over_sample,borderline_smote,None,0.5,3,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.7539103232533889,0.44075829383886256,0.6311332110512438,0.29380224332796845,0.5224719101123596,0.38114754098360654,0,0.11888111888111888,0.5544042827533777,0.5795138435384337,0.7193182992481139,0.3565945667754621,630,85,151,93
