Dataset,Project,Train Version,Test Version,ML Algorithm,Max Bug Per File,Mutation Version,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,g-measure,auc-prc,tn,fp,fn,tp
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,not,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.70042194092827,0.6787330316742082,0.6988386866683012,0.3991606439378277,0.6993006993006993,0.6593406593406593,0.7383367139959433,0.2616632860040568,0.6962595996406655,0.6977215890464484,0.5816805750791302,0.6245794938589486,364,129,155,300
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,not,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__criterion': 'gini'; 'classification__max_depth': 9; 'classification__max_features': 'log2'},0.6919831223628692,0.6939203354297694,0.6933508681987384,0.386929495262846,0.6633266533066132,0.7274725274725274,0.6592292089249493,0.3407707910750507,0.6914583048175432,0.6925107499529143,0.5737511838082876,0.613353604784568,325,168,124,331
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,not,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'sqrt'},0.7032734952481521,0.6901874310915105,0.7026958813544181,0.40550046140034796,0.6924778761061947,0.6879120879120879,0.717479674796748,0.28252032520325204,0.7023285376255026,0.7025403483956753,0.5825075722596544,0.6263111032746864,353,139,142,313
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,not,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,1,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'sqrt'},0.6049046321525886,0.2926829268292683,0.6134404388714734,0.1546159810163669,0.1910828025477707,0.625,0.6018808777429467,0.3981191222570533,0.6132676406694635,0.6133315160574595,0.6394839047495816,0.16847307311824225,192,127,18,30
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,not,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 70},0.7774261603375527,0.7683863885839737,0.7771103136214698,0.554174924488465,0.7675438596491229,0.7692307692307693,0.7849898580121704,0.2150101419878296,0.7769710791988524,0.7770703651002618,0.6537278824384697,0.7011778472471344,387,106,105,350
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,not,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 100},0.7521097046413502,0.7344632768361582,0.7506519849319039,0.5030732141104644,0.7558139534883721,0.7142857142857143,0.7870182555780934,0.2129817444219067,0.7480140117801956,0.7497705628000444,0.6282385193165136,0.6769979113223152,388,105,130,325
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,not,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 50},0.7710970464135021,0.7633587786259542,0.771025120923701,0.5417882450362427,0.7575757575757576,0.7692307692307693,0.7728194726166329,0.22718052738336714,0.77101809035209,0.7710230329876079,0.6466389266312201,0.6935100764214688,381,112,105,350
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,not,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 50},0.7478902953586498,0.7347391786903441,0.7471034036956958,0.49467344048502265,0.742152466367713,0.7274725274725274,0.7667342799188641,0.2332657200811359,0.7463426332163965,0.7468454488797561,0.6230647248593517,0.6706972182422033,378,115,124,331
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,not,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 100},0.7655755015839493,0.7581699346405228,0.7655476637183953,0.5308203376490226,0.7516198704103672,0.7648351648351648,0.766260162601626,0.23373983739837398,0.7655465810815265,0.7655473321552593,0.6406645051313159,0.6878536918503985,377,115,107,348
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,not,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,1,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 70},0.49591280653950953,0.33212996389891697,0.6923328108672937,0.26775775016210573,0.20087336244541484,0.9583333333333334,0.4263322884012539,0.5736677115987461,0.5932871071369552,0.6391935880867405,0.625758188588585,0.1979532302908432,136,183,2,46
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,not,4.2,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6919831223628692,0.7044534412955465,0.6947908075697122,0.3923195576902513,0.6529080675422139,0.7648351648351648,0.6247464503042597,0.3752535496957404,0.6868564815796456,0.6912510790578504,0.5764566277289416,0.6122362477730944,308,185,107,348
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,not,4.2,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6782700421940928,0.6779303062302007,0.679319260860843,0.35860894727516107,0.6524390243902439,0.7054945054945055,0.6531440162271805,0.34685598377281945,0.6782527701961241,0.6788147867753692,0.5633048256772876,0.6016423578479769,322,171,134,321
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,not,4.2,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6867088607594937,0.6953846153846154,0.6889574928114481,0.3794020866989975,0.6519230769230769,0.7450549450549451,0.6328600405679513,0.3671399594320487,0.6839393010411581,0.6866698644565853,0.5711838620875671,0.608081381455286,312,181,116,339
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,not,4.2,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6824894514767933,0.6950354609929078,0.685239506943361,0.37298407417343976,0.6447368421052632,0.7538461538461538,0.6166328600405679,0.38336713995943206,0.677849352028429,0.6817963844702727,0.5692792928274247,0.6041758485795794,304,189,112,343
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,not,4.2,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6789862724392819,0.6966067864271457,0.6822969713213615,0.36878567227830245,0.6380255941499086,0.7670329670329671,0.5975609756097561,0.4024390243902439,0.6711909316931528,0.6770147473320398,0.5687222595072966,0.6013190826863948,294,198,106,349
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,not,4.2,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,1,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.4223433242506812,0.3116883116883117,0.6677115987460815,0.2488459013404436,0.18461538461538463,1.0,0.335423197492163,0.664576802507837,0.5300732363274355,0.5791573167043329,0.6457569529177082,0.18461538461538463,107,212,0,48
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,not,4.2,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.7848101265822784,0.7782608695652173,0.784887323629717,0.5694193707495925,0.7698924731182796,0.7868131868131868,0.7829614604462475,0.21703853955375255,0.7848787028576959,0.7848849608991236,0.6618529691764786,0.7080822253831646,386,107,97,358
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,not,4.2,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.7616033755274262,0.7454954954954955,0.7602879878741948,0.522114455063726,0.7644341801385681,0.7274725274725274,0.7931034482758621,0.20689655172413793,0.7580522717635572,0.7595794692225549,0.6377573193641568,0.6869065528755065,391,102,124,331
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,not,4.2,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.7742616033755274,0.772823779193206,0.7752535496957403,0.5502716502272283,0.7474332648870636,0.8,0.7505070993914807,0.24949290060851928,0.7738952593884281,0.7748584899923241,0.6501134391511397,0.6939381730910855,370,123,91,364
jEdit_not_0.5_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,not,4.2,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 7; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.7542194092827004,0.7464635473340587,0.7542050241847402,0.5081145279237199,0.7392241379310345,0.7538461538461538,0.7545638945233266,0.24543610547667344,0.7542047622024706,0.7542049388048215,0.6288528794141545,0.6754047331251609,372,121,112,343
