Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,poi,not,1.5,decision_tree,baseline,None,None,0.24765144152899254,1,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 7; 'classification__max_features': 'log2'},0.7684210526315789,0.3286384976525822,0.5874684283472987,0.25498922693944226,0.5833333333333334,0.22875816993464052,0.946178686759957,0.05382131324004306,0.4533233614825636,0.4652376863651195,0.7616632159865955,0.3245353832041139,879,50,236,70
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,poi,not,1.5,decision_tree,baseline,None,None,0.24765144152899254,2,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 6; 'classification__max_features': 'sqrt'},0.7846153846153846,0.45267489711934156,0.6420636428234732,0.34763142628332383,0.6111111111111112,0.35947712418300654,0.9246501614639397,0.07534983853606028,0.5439587997711819,0.5765332435501094,0.757544134619987,0.3783849182197996,859,70,196,110
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,poi,not,1.5,decision_tree,baseline,None,None,0.24765144152899254,3,0,{'classification__criterion': 'gini'; 'classification__max_depth': 9; 'classification__max_features': 'log2'},0.7878542510121458,0.4801587301587302,0.6562700071058204,0.3677496130890002,0.6111111111111112,0.3954248366013072,0.9171151776103337,0.08288482238966631,0.5685020150793734,0.6022043832878876,0.7557538728738372,0.39144608210655685,852,77,185,121
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,poi,not,1.5,decision_tree,baseline,None,None,0.24765144152899254,4,0,{'classification__criterion': 'gini'; 'classification__max_depth': 6; 'classification__max_features': 'log2'},0.779578606158833,0.5036496350364964,0.6697171292946762,0.368191268780507,0.5679012345679012,0.4524590163934426,0.8869752421959096,0.11302475780409042,0.6046674029342447,0.6334981812517672,0.7383160669856297,0.39228428683751904,824,105,167,138
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,poi,not,1.5,decision_tree,baseline,None,None,0.24765144152899254,4,1,{'classification__criterion': 'gini'; 'classification__max_depth': 6; 'classification__max_features': 'log2'},0.48945147679324896,0.30857142857142855,0.5592863475177305,0.1660513406883834,0.7941176470588235,0.19148936170212766,0.9270833333333334,0.07291666666666667,0.4259763539197141,0.42133905081855494,0.6153973994844283,0.6330777395795377,89,7,114,27
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,poi,not,1.5,random_forest,baseline,None,None,0.24765144152899254,0,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 100},0.7724696356275303,0.4346076458752515,0.6317988982460584,0.31473381991190985,0.5654450261780105,0.35294117647058826,0.9106566200215285,0.08934337997847147,0.5381194090171986,0.566928759925908,0.7447964813532617,0.3598927194083857,846,83,198,108
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,poi,not,1.5,random_forest,baseline,None,None,0.24765144152899254,1,0,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 70},0.7732793522267206,0.4444444444444444,0.6367202065612755,0.32174314185773484,0.5656565656565656,0.3660130718954248,0.907427341227126,0.09257265877287406,0.5469497146233353,0.5763074428501147,0.7436593132659167,0.3641227174766906,843,86,194,112
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,poi,not,1.5,random_forest,baseline,None,None,0.24765144152899254,2,0,{'classification__criterion': 'entropy'; 'classification__max_features': None; 'classification__n_estimators': 30},0.7765182186234818,0.4435483870967742,0.6366815114994688,0.3270946140086379,0.5789473684210527,0.35947712418300654,0.9138858988159311,0.0861141011840689,0.5430070061436327,0.5731675799779268,0.7483219183647639,0.36682278849461514,849,80,196,110
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,poi,not,1.5,random_forest,baseline,None,None,0.24765144152899254,3,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 80},0.7838056680161943,0.48554913294797686,0.659057810422339,0.36352837571141894,0.5915492957746479,0.4117647058823529,0.9063509149623251,0.09364908503767493,0.5788166002950328,0.610903689566255,0.7487058256787279,0.3893281096438119,842,87,180,126
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,poi,not,1.5,random_forest,baseline,None,None,0.24765144152899254,4,0,{'classification__criterion': 'entropy'; 'classification__max_features': None; 'classification__n_estimators': 100},0.7917341977309562,0.482897384305835,0.6579699659425788,0.37599132341013813,0.625,0.39344262295081966,0.922497308934338,0.077502691065662,0.5676121424142435,0.6024531192484596,0.7605808376813786,0.3958206020671148,857,72,185,120
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,poi,not,1.5,random_forest,baseline,None,None,0.24765144152899254,3,1,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 80},0.6877637130801688,0.7412587412587412,0.672761524822695,0.34805211908644,0.7310344827586207,0.75177304964539,0.59375,0.40625,0.6633579932759802,0.6681057163555408,0.5848839018651796,0.6972513473939034,57,39,35,106
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,poi,not,1.5,svm,baseline,None,None,0.24765144152899254,0,0,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7846153846153846,0.35436893203883496,0.6015200123824198,0.3129322511741252,0.6886792452830188,0.238562091503268,0.9644779332615716,0.03552206673842842,0.4609965186934101,0.47967475748430816,0.7783216655622216,0.3529567287409451,896,33,233,73
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,poi,not,1.5,svm,baseline,None,None,0.24765144152899254,1,0,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7854251012145749,0.32225063938618925,0.5911004875577788,0.3107140445068646,0.7411764705882353,0.20588235294117646,0.976318622174381,0.023681377825618945,0.43822440199579604,0.44833779135106266,0.7854539689088216,0.34935628931258145,907,22,243,63
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,poi,not,1.5,svm,baseline,None,None,0.24765144152899254,2,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7862348178137651,0.3299492385786802,0.5938302482815875,0.31493315675077516,0.7386363636363636,0.21241830065359477,0.9752421959095802,0.024757804090419805,0.4428205486520743,0.45514754748410235,0.7851379038379587,0.35204158156944537,906,23,241,65
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,poi,not,1.5,svm,baseline,None,None,0.24765144152899254,3,0,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7967611336032389,0.3802469135802469,0.6139763045512427,0.3624151754706991,0.7777777777777778,0.25163398692810457,0.976318622174381,0.023681377825618945,0.47056043915436196,0.49565607774937376,0.7901286520908438,0.3811404243808785,907,22,229,77
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,poi,not,1.5,svm,baseline,None,None,0.24765144152899254,4,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.786871961102107,0.2986666666666667,0.5842682948349186,0.31428703675373854,0.8,0.18360655737704917,0.984930032292788,0.015069967707212056,0.4226243176732979,0.4252524103242034,0.7913666082591012,0.3486680659988841,915,14,249,56
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,poi,not,1.5,svm,baseline,None,None,0.24765144152899254,3,1,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.5864978902953587,0.5775862068965517,0.6125886524822695,0.22728598963584284,0.7362637362637363,0.475177304964539,0.75,0.25,0.58894108620279,0.5969782062382213,0.53207046361252,0.6620921048607555,72,24,74,67
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,poi,not,1.5,xgboost,baseline,None,None,0.24765144152899254,0,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 7; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.7854251012145749,0.4793713163064833,0.6557511415043232,0.36286237317777376,0.6009852216748769,0.39869281045751637,0.9128094725511302,0.08719052744886975,0.5703649663538293,0.6032665861985506,0.7524750150312957,0.38859634132400234,848,81,184,122
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,poi,not,1.5,xgboost,baseline,None,None,0.24765144152899254,1,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.7910931174089069,0.4669421487603306,0.649656669269789,0.3679147051988528,0.6348314606741573,0.369281045751634,0.930032292787944,0.06996770721205597,0.5512785500443151,0.5860403549786668,0.7634923049971301,0.3907065293175148,864,65,193,113
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,poi,not,1.5,xgboost,baseline,None,None,0.24765144152899254,2,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.8032388663967611,0.49896907216494846,0.6664960566214286,0.4083607974353263,0.6759776536312849,0.3954248366013072,0.93756727664155,0.062432723358449946,0.5702274013245441,0.6088820798551371,0.7737600944292913,0.41709592408348833,871,58,185,121
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,poi,not,1.5,xgboost,baseline,None,None,0.24765144152899254,3,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.8080971659919028,0.4946695095948827,0.6642464664373103,0.4189897570903898,0.7116564417177914,0.3790849673202614,0.9494079655543596,0.05059203444564048,0.5594917527690146,0.5999219012469625,0.7820533784759164,0.42362441279799634,882,47,190,116
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,poi,not,1.5,xgboost,baseline,None,None,0.24765144152899254,4,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 7; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8006482982171799,0.5,0.6671937037886675,0.4022662036444986,0.6577540106951871,0.40327868852459015,0.9311087190527448,0.0688912809472551,0.5752516438174913,0.6127775314854503,0.7695548919360422,0.4127460192133722,865,64,182,123
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,poi,not,1.5,xgboost,baseline,None,None,0.24765144152899254,4,1,{'classification__learning_rate': 0.1; 'classification__max_depth': 7; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.6497890295358649,0.7046263345195729,0.6375221631205674,0.27459838481898385,0.7071428571428572,0.7021276595744681,0.5729166666666666,0.4270833333333333,0.6318097605844941,0.6342402055198585,0.5564276336680177,0.6737197491439344,55,41,42,99
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,poi,not,1.5,neuralnet,baseline,None,None,0.24765144152899254,0,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.3},0.7846153846153846,0.3316582914572864,0.5938495958124909,0.3086128062015591,0.717391304347826,0.21568627450980393,0,0.02798708288482239,0.44505347248554095,0.4578753595335519,0.7826307100251894,0.3490634416061795,903,26,240,66
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,poi,not,1.5,neuralnet,baseline,None,None,0.24765144152899254,1,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.7781376518218623,0.4069264069264069,0.6202255570330034,0.31248008373471,0.6025641025641025,0.30718954248366015,0,0.06673842841765339,0.507841312241845,0.5354327177078019,0.7586879804844204,0.356761310012084,867,62,212,94
poi_not_poi_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,poi,not,1.5,neuralnet,baseline,None,None,0.24765144152899254,2,0,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.3},0.8072874493927126,0.46153846153846156,0.648367420165052,0.4092312692959331,0.75,0.3333333333333333,0,0.03659849300322928,0.5278856631415692,0.5666867173894146,0.7884070907375996,0.41518218623481784,895,34,204,102
