Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp,fnr
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_random_forest_cross,ant,1.6,1.7,random_forest,baseline,,,0.2613636363636363,1,0,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 20},0.7887323943661971,0.5454545454545454,0.6887651821862348,0.4200770097541329,0.6428571428571429,0.4736842105263157,0.903846153846154,0.0961538461538461,0.6216787923077236,0.6543222843689968,0.7374951527398917,0.445356348618024,47,5,10,9,0.5263157894736842
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_random_forest_cross,ant,1.6,1.7,random_forest,baseline,,,0.2613636363636363,2,0,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 10},0.8,0.5,0.6655982905982906,0.4136643973298084,0.7,0.3888888888888889,0.9423076923076924,0.0576923076923076,0.5659578404749599,0.605353608606566,0.7659868678871249,0.4293650793650793,49,3,11,7,0.6111111111111112
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_random_forest_cross,ant,1.6,1.7,random_forest,baseline,,,0.2613636363636363,3,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'log2'; 'classification__n_estimators': 50},0.8571428571428571,0.7222222222222222,0.813034188034188,0.6260683760683761,0.7222222222222222,0.7222222222222222,0.903846153846154,0.0961538461538461,0.7921466190347893,0.8079466429027214,0.7971602434077079,0.5930335097001763,47,5,5,13,0.2777777777777778
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_random_forest_cross,ant,1.6,1.7,random_forest,baseline,,,0.2613636363636363,4,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 60},0.8571428571428571,0.7058823529411765,0.7948717948717948,0.6138245895861674,0.75,0.6666666666666666,0.9230769230769232,0.0769230769230769,0.7581030478959845,0.7844645405527361,0.8022067132204708,0.5857142857142857,48,4,6,12,0.3333333333333333
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_random_forest_cross,ant,1.6,1.7,random_forest,baseline,,,0.2613636363636363,3,1,{'classification__criterion': 'log_loss'; 'classification__max_features': 'log2'; 'classification__n_estimators': 50},0.789261744966443,0.4604810996563573,0.6517208731298251,0.3379230400962705,0.536,0.4036144578313253,0.8998272884283247,0.1001727115716753,0.5723843507006285,0.6026469141718307,0.7583954204630868,0.3492232554378588,521,58,99,67,0.5963855421686747
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_svm_cross,ant,1.6,1.7,svm,baseline,,,0.2613636363636363,0,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'linear'},0.8450704225352113,0.5925925925925926,0.7105263157894737,0.5895214206712444,1.0,0.4210526315789473,1.0,0.0,0.5906223898393672,0.6488856845230502,0.818196947977677,0.5759822090437361,52,0,11,8,0.5789473684210527
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_svm_cross,ant,1.6,1.7,svm,baseline,,,0.2613636363636363,1,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8028169014084507,0.5625,0.6983805668016194,0.4541736372816941,0.6923076923076923,0.4736842105263157,0.9230769230769232,0.0769230769230769,0.6238846785807437,0.6612465225335805,0.7547738477384548,0.4687802930946,48,4,10,9,0.5263157894736842
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_svm_cross,ant,1.6,1.7,svm,baseline,,,0.2613636363636363,2,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'auto'; 'classification__kernel': 'poly'},0.7857142857142857,0.2857142857142857,0.5833333333333334,0.3596571059090113,1.0,0.1666666666666666,1.0,0.0,0.4107443490112104,0.408248290463863,0.7924580036852342,0.3809523809523809,52,0,15,3,0.8333333333333334
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_svm_cross,ant,1.6,1.7,svm,baseline,,,0.2613636363636363,3,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8,0.5333333333333333,0.6837606837606839,0.426202407305871,0.6666666666666666,0.4444444444444444,0.9230769230769232,0.0769230769230769,0.6034151193805066,0.6405126152203485,0.7569814632616735,0.4391534391534391,48,4,10,8,0.5555555555555556
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_svm_cross,ant,1.6,1.7,svm,baseline,,,0.2613636363636363,4,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'rbf'},0.8142857142857143,0.5517241379310345,0.6933760683760684,0.4644599785291248,0.7272727272727273,0.4444444444444444,0.9423076923076924,0.0576923076923076,0.6050503970912834,0.647150228929434,0.7746845457157315,0.466089466089466,49,3,10,8,0.5555555555555556
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_svm_cross,ant,1.6,1.7,svm,baseline,,,0.2613636363636363,0,1,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'linear'},0.8067114093959732,0.3684210526315789,0.6092348669288553,0.329138290325245,0.6774193548387096,0.253012048192771,0.9654576856649396,0.0345423143350604,0.4712353209485428,0.494239240139367,0.7985757293073283,0.3378382114733017,559,20,124,42,0.7469879518072289
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.6,1.7,xgboost,baseline,,,0.2613636363636363,0,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8732394366197183,0.7272727272727273,0.7965587044534413,0.6599601279247236,0.8571428571428571,0.631578947368421,0.9615384615384616,0.0384615384615384,0.7380712291834008,0.7792865001991967,0.8262211054159367,0.6399449327544212,50,2,7,12,0.3684210526315789
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.6,1.7,xgboost,baseline,,,0.2613636363636363,1,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.8169014084507042,0.6486486486486487,0.7580971659919028,0.5253122355049584,0.6666666666666666,0.631578947368421,0.8846153846153846,0.1153846153846153,0.7270094493488681,0.7474653526694702,0.7510380998947549,0.519644180874722,46,6,7,12,0.3684210526315789
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.6,1.7,xgboost,baseline,,,0.2613636363636363,2,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8285714285714286,0.5384615384615384,0.6848290598290597,0.5078054249417001,0.875,0.3888888888888889,0.9807692307692308,0.0192307692307692,0.567665284409947,0.6175842099748474,0.8019250403359954,0.4974206349206349,51,1,11,7,0.6111111111111112
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.6,1.7,xgboost,baseline,,,0.2613636363636363,3,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.8571428571428571,0.7058823529411765,0.7948717948717948,0.6138245895861674,0.75,0.6666666666666666,0.9230769230769232,0.0769230769230769,0.7581030478959845,0.7844645405527361,0.8022067132204708,0.5857142857142857,48,4,6,12,0.3333333333333333
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.6,1.7,xgboost,baseline,,,0.2613636363636363,4,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.8428571428571429,0.6666666666666666,0.7670940170940171,0.5689906183324324,0.7333333333333333,0.6111111111111112,0.9230769230769232,0.0769230769230769,0.7196861333571347,0.7510676161988108,0.789046724199637,0.548148148148148,48,4,7,11,0.3888888888888889
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.6,1.7,xgboost,baseline,,,0.2613636363636363,0,1,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8026845637583893,0.4575645756457565,0.6496140000416172,0.3578581556419133,0.5904761904761905,0.3734939759036144,0.92573402417962,0.0742659758203799,0.553891698466833,0.588010273141634,0.7772854696090477,0.360136615493614,536,43,104,62,0.6265060240963856
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.6,1.7,neuralnet,baseline,,,0.2613636363636363,0,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.8169014084507042,0.6486486486486487,0.7580971659919028,0.5253122355049584,0.6666666666666666,0.631578947368421,0.0,0.1153846153846153,0.7270094493488681,0.7474653526694702,0.7510380998947549,0.519644180874722,46,6,7,12,0.3684210526315789
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.6,1.7,neuralnet,baseline,,,0.2613636363636363,1,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.7464788732394366,0.55,0.6933198380566803,0.3750509251457329,0.5238095238095238,0.5789473684210527,0.0,0.1923076923076923,0.67268702509657,0.6838211286823395,0.6747757100842454,0.4159342017014367,42,10,8,11,0.42105263157894735
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.6,1.7,neuralnet,baseline,,,0.2613636363636363,2,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.7857142857142857,0.5945945945945946,0.7286324786324787,0.4494112668816928,0.5789473684210527,0.6111111111111112,0.0,0.1538461538461538,0.704277827214048,0.7190924955066749,0.7179944142479094,0.4538011695906433,44,8,7,11,0.3888888888888889
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.6,1.7,neuralnet,baseline,,,0.2613636363636363,3,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.7857142857142857,0.6153846153846154,0.7467948717948717,0.4707565417620042,0.5714285714285714,0.6666666666666666,0.0,0.173076923076923,0.7344188142837615,0.7424837043882183,0.7124173205172101,0.4666666666666667,43,9,6,12,0.3333333333333333
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.6,1.7,neuralnet,baseline,,,0.2613636363636363,4,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.8,0.6666666666666666,0.7927350427350428,0.5390860546419528,0.5833333333333334,0.7777777777777778,0.0,0.1923076923076923,0.792196048437364,0.7925939239012171,0.7203034587531315,0.5108465608465609,42,10,4,14,0.2222222222222222
ant_1.6_org_java_1.4.1_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.6,1.7,neuralnet,baseline,,,0.2613636363636363,4,1,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.8067114093959732,0.5609756097560976,0.716659383648584,0.437128417053024,0.5679012345679012,0.5542168674698795,0.8791018998272885,0.1208981001727115,0.6733970668581359,0.69800651938868,0.7620667400073313,0.4140693023149021,509,70,74,92,0.4457831325301205
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.0,knn,baseline,,,0.3308823529411764,0,0,{'classification__n_neighbors': 11},0.8363636363636363,0.6896551724137931,0.7642642642642643,0.6199874066337029,0.9090909090909092,0.5555555555555556,0.972972972972973,0.027027027027027,0.6851497781583674,0.7352146220938077,0.7764193232167319,0.6505050505050505,36,1,8,10,0.4444444444444444
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.0,knn,baseline,,,0.3308823529411764,1,0,{'classification__n_neighbors': 13},0.8,0.6451612903225806,0.7372372372372372,0.5240269788897081,0.7692307692307693,0.5555555555555556,0.918918918918919,0.081081081081081,0.6805434255592728,0.7145001823026433,0.7263813504544382,0.5728049728049729,34,3,8,10,0.4444444444444444
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.0,knn,baseline,,,0.3308823529411764,2,0,{'classification__n_neighbors': 9},0.7407407407407407,0.5,0.6527777777777778,0.3708099243547831,0.7,0.3888888888888889,0.9166666666666666,0.0833333333333333,0.5638800425525672,0.5970607016723521,0.6890821225785095,0.4759259259259259,33,3,11,7,0.6111111111111112
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.0,knn,baseline,,,0.3308823529411764,3,0,{'classification__n_neighbors': 7},0.8888888888888888,0.8125,0.8472222222222222,0.7470178808339961,0.9285714285714286,0.7222222222222222,0.9722222222222222,0.0277777777777777,0.8026017999506682,0.837950173833242,0.8270480559741543,0.7632275132275133,35,1,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.0,knn,baseline,,,0.3308823529411764,4,0,{'classification__n_neighbors': 5},0.7962962962962963,0.6666666666666666,0.75,0.5262348115842175,0.7333333333333333,0.6111111111111112,0.8888888888888888,0.1111111111111111,0.7140102738614722,0.7370277311900889,0.7101691065081975,0.5777777777777777,32,4,7,11,0.3888888888888889
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.0,knn,baseline,,,0.3308823529411764,3,1,{'classification__n_neighbors': 7},0.7843137254901961,0.5352112676056338,0.6905627705627707,0.3964316534194546,0.5671641791044776,0.5066666666666667,0.8744588744588745,0.1255411255411255,0.64004281367091,0.665626894783529,0.7361408565853317,0.4082782167593405,202,29,37,38,0.49333333333333335
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.0,naive_bayes,baseline,,,0.3308823529411764,0,0,{},0.7090909090909091,0.5789473684210527,0.683933933933934,0.3588227330503932,0.55,0.6111111111111112,0.7567567567567568,0.2432432432432432,0.6756530844260069,0.6800459267302926,0.6111098738474748,0.4633838383838384,28,9,7,11,0.3888888888888889
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.0,naive_bayes,baseline,,,0.3308823529411764,1,0,{},0.8,0.6206896551724138,0.7229729729729729,0.5231143743471868,0.8181818181818182,0.5,0.945945945945946,0.054054054054054,0.6443865576502495,0.6877303054053769,0.7377640226298392,0.5727272727272728,35,2,9,9,0.5
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.0,naive_bayes,baseline,,,0.3308823529411764,2,0,{},0.7777777777777778,0.5384615384615384,0.6805555555555555,0.4791863575034157,0.875,0.3888888888888889,0.9722222222222222,0.0277777777777777,0.5674330138222934,0.6148873228105182,0.735487010262355,0.5439814814814815,35,1,11,7,0.6111111111111112
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.0,naive_bayes,baseline,,,0.3308823529411764,3,0,{},0.7592592592592593,0.6060606060606061,0.7083333333333335,0.4385290096535145,0.6666666666666666,0.5555555555555556,0.8611111111111112,0.1388888888888889,0.6707425113575084,0.6916610887771518,0.6733091182811286,0.5185185185185185,31,5,8,10,0.4444444444444444
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.0,naive_bayes,baseline,,,0.3308823529411764,4,0,{},0.7222222222222222,0.5454545454545454,0.6666666666666666,0.3508232077228116,0.6,0.5,0.8333333333333334,0.1666666666666666,0.6273220037500351,0.6454972243679028,0.6413637951510021,0.4666666666666667,30,6,9,9,0.5
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.0,naive_bayes,baseline,,,0.3308823529411764,1,1,{},0.7581699346405228,0.421875,0.6237229437229438,0.2812669258228304,0.5094339622641509,0.36,0.8874458874458875,0.1125541125541125,0.54050656791808,0.5652260782028016,0.7271576223863983,0.3402589715131335,205,26,48,27,0.64
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.0,decision_tree,baseline,,,0.3308823529411764,0,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 7; 'classification__max_features': 'sqrt'},0.7272727272727273,0.5454545454545454,0.668918918918919,0.3559342484071871,0.6,0.5,0.8378378378378378,0.1621621621621621,0.6283169583925657,0.6472394602609756,0.648373851182422,0.4636363636363636,31,6,9,9,0.5
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.0,decision_tree,baseline,,,0.3308823529411764,1,0,{'classification__criterion': 'gini'; 'classification__max_depth': 5; 'classification__max_features': 'sqrt'},0.7636363636363637,0.5517241379310345,0.6816816816816816,0.4262413420606707,0.7272727272727273,0.4444444444444444,0.918918918918919,0.081081081081081,0.603001185758749,0.6390683910258811,0.7035264706814485,0.505050505050505,34,3,10,8,0.5555555555555556
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.0,decision_tree,baseline,,,0.3308823529411764,2,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 5; 'classification__max_features': 'sqrt'},0.6851851851851852,0.4137931034482758,0.5972222222222222,0.2275896310668243,0.5454545454545454,0.3333333333333333,0.8611111111111112,0.1388888888888889,0.5184740049066745,0.5357583756107197,0.6419647118746146,0.404040404040404,31,5,12,6,0.6666666666666666
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.0,decision_tree,baseline,,,0.3308823529411764,3,0,{'classification__criterion': 'gini'; 'classification__max_depth': 8; 'classification__max_features': 'sqrt'},0.7777777777777778,0.7,0.7777777777777777,0.5330017908890261,0.6363636363636364,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.6666837945171803,0.569023569023569,28,8,4,14,0.2222222222222222
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.0,decision_tree,baseline,,,0.3308823529411764,4,0,{'classification__criterion': 'gini'; 'classification__max_depth': 6; 'classification__max_features': 'sqrt'},0.7037037037037037,0.5294117647058824,0.6527777777777779,0.3154466340720224,0.5625,0.5,0.8055555555555556,0.1944444444444444,0.6206527698958982,0.6346477588219924,0.6216125112843576,0.4479166666666666,29,7,9,9,0.5
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.0,decision_tree,baseline,,,0.3308823529411764,3,1,{'classification__criterion': 'gini'; 'classification__max_depth': 8; 'classification__max_features': 'sqrt'},0.7287581699346405,0.5202312138728323,0.6852813852813853,0.3416281908617224,0.4591836734693877,0.6,0.7705627705627706,0.2294372294372294,0.6739314165303318,0.6799541619386282,0.6682413810832031,0.3735494197679071,178,53,30,45,0.4
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.0,random_forest,baseline,,,0.3308823529411764,0,0,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 30},0.8727272727272727,0.8108108108108109,0.8626126126126127,0.7156191689757422,0.7894736842105263,0.8333333333333334,0.8918918918918919,0.1081081081081081,0.8595273321665524,0.8621155625803557,0.7926415225918733,0.7124401913875599,33,4,3,15,0.16666666666666666
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.0,random_forest,baseline,,,0.3308823529411764,1,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 20},0.8,0.6666666666666666,0.7515015015015015,0.5299465476284786,0.7333333333333333,0.6111111111111112,0.8918918918918919,0.1081081081081081,0.7145863257130548,0.7382716607354267,0.7165000891689808,0.5754208754208754,33,4,7,11,0.3888888888888889
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.0,random_forest,baseline,,,0.3308823529411764,2,0,{'classification__criterion': 'entropy'; 'classification__max_features': None; 'classification__n_estimators': 50},0.7407407407407407,0.5625,0.6805555555555556,0.3884492980336779,0.6428571428571429,0.5,0.8611111111111112,0.1388888888888889,0.6330598662882526,0.6561673228343176,0.6623649877274707,0.4880952380952381,31,5,9,9,0.5
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.0,random_forest,baseline,,,0.3308823529411764,3,0,{'classification__criterion': 'entropy'; 'classification__max_features': None; 'classification__n_estimators': 30},0.7777777777777778,0.6842105263157895,0.763888888888889,0.5152098373193085,0.65,0.7222222222222222,0.8055555555555556,0.1944444444444444,0.7602406041439991,0.7627516787636656,0.6715933381405074,0.562037037037037,29,7,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.0,random_forest,baseline,,,0.3308823529411764,4,0,{'classification__criterion': 'entropy'; 'classification__max_features': None; 'classification__n_estimators': 10},0.7222222222222222,0.5161290322580645,0.6527777777777778,0.3369101405074289,0.6153846153846154,0.4444444444444444,0.8611111111111112,0.1388888888888889,0.5950727850801876,0.6186404847588913,0.6535239516840319,0.4586894586894587,31,5,10,8,0.5555555555555556
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.0,random_forest,baseline,,,0.3308823529411764,0,1,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 30},0.7908496732026143,0.6190476190476191,0.757922077922078,0.4824183959464022,0.5591397849462365,0.6933333333333334,0.8225108225108225,0.1774891774891775,0.749453744220524,0.7551649953978072,0.7251019136705258,0.4628336495888678,190,41,23,52,0.30666666666666664
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.0,svm,baseline,,,0.3308823529411764,0,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8545454545454545,0.7647058823529411,0.8205705705705706,0.6623666620381758,0.8125,0.7222222222222222,0.918918918918919,0.081081081081081,0.7953849522439304,0.8146555490903279,0.7764331494733135,0.6777146464646465,34,3,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.0,svm,baseline,,,0.3308823529411764,1,0,{'classification__coef0': 3; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8363636363636363,0.7567567567567568,0.8213213213213213,0.6341304437300573,0.7368421052631579,0.7777777777777778,0.8648648648648649,0.1351351351351351,0.816092114365134,0.8201662469723274,0.7444904020605912,0.6458266879319511,32,5,4,14,0.2222222222222222
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.0,svm,baseline,,,0.3308823529411764,2,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'auto'; 'classification__kernel': 'sigmoid'},0.7407407407407407,0.3636363636363636,0.6111111111111112,0.4,1.0,0.2222222222222222,1.0,0.0,0.4500280590771297,0.4714045207910317,0.7404990460294038,0.4814814814814814,36,0,14,4,0.7777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.0,svm,baseline,,,0.3308823529411764,3,0,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8148148148148148,0.7222222222222222,0.7916666666666667,0.5833333333333334,0.7222222222222222,0.7222222222222222,0.8611111111111112,0.1388888888888889,0.7803973847105292,0.7886149759210217,0.719029374201788,0.6141975308641975,31,5,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.0,svm,baseline,,,0.3308823529411764,4,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'rbf'},0.7962962962962963,0.6451612903225806,0.736111111111111,0.5206793080569355,0.7692307692307693,0.5555555555555556,0.9166666666666666,0.0833333333333333,0.6802537657438517,0.7136240321480627,0.7203074211991883,0.5754985754985755,33,3,8,10,0.4444444444444444
