Dataset,Project,Train Version,Test Version,ML Algorithm,Max Bug Per File,Mutation Version,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,g-measure,auc-prc,tn,fp,fn,tp
ant_1.4_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.4,1.7,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.6944444444444444,0.6666666666666666,0.6919504643962848,0.3856962663899156,0.6875,0.6470588235294118,0.7368421052631579,0.2631578947368421,0.6886966498648226,0.6904927123138331,0.5543015279443809,0.6115196078431373,14,5,6,11
ant_1.4_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.4,1.7,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8333333333333334,0.8125,0.8297213622291022,0.6677640974713587,0.8666666666666667,0.7647058823529411,0.8947368421052632,0.10526315789473684,0.8177314423586994,0.827170191868511,0.7106697159135119,0.7738562091503268,17,2,4,13
ant_1.4_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.4,1.7,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.6666666666666666,0.6666666666666666,0.6687306501547987,0.33746130030959753,0.631578947368421,0.7058823529411765,0.631578947368421,0.3684210526315789,0.6666538868281353,0.6676978608895887,0.5309446254071662,0.5847093223254214,12,7,5,12
ant_1.4_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.4,1.7,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.6571428571428571,0.625,0.6546052631578948,0.3092105263157895,0.625,0.625,0.6842105263157895,0.3157894736842105,0.6533387880871653,0.6539354547257462,0.5257731958762887,0.5620535714285715,13,6,6,10
ant_1.4_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.4,1.7,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.6571428571428571,0.625,0.6552287581699348,0.3135467219426135,0.6666666666666666,0.5882352941176471,0.7222222222222222,0.2777777777777778,0.6487802206327631,0.6517949073958691,0.5274250970582095,0.592156862745098,13,5,7,10
ant_1.4_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_xgboost_cross,ant,1.4,1.7,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,1,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.6201342281879194,0.2977667493796526,0.5278731506336226,0.04980848752637047,0.25316455696202533,0.3614457831325301,0.694300518134715,0.30569948186528495,0.4993985312187291,0.50095108993446,0.6145040641174718,0.23378714074717016,402,177,106,60
ant_1.4_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.4,1.7,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.6388888888888888,0.6285714285714286,0.6393188854489164,0.2782074420373286,0.6111111111111112,0.6470588235294118,0,0.3684210526315789,0.6392358484614891,0.6392720318066127,0.5122355918608675,0.5620915032679739,12,7,6,11
ant_1.4_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.4,1.7,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.75,0.7096774193548387,0.7445820433436532,0.5009339514249774,0.7857142857142857,0.6470588235294118,0,0.15789473684210525,0.726597163538049,0.7381677592978936,0.6138470674579445,0.6750700280112044,16,3,6,11
ant_1.4_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.4,1.7,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.6944444444444444,0.6451612903225806,0.6888544891640868,0.3867971017332104,0.7142857142857143,0.5882352941176471,0,0.21052631578947367,0.6729896770358237,0.681466275636382,0.5629581913992547,0.6146125116713352,15,4,7,10
ant_1.4_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.4,1.7,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.5714285714285714,0.5161290322580645,0.5657894736842105,0.13245323570650439,0.5333333333333333,0.5,0,0.3684210526315789,0.5608337034663518,0.5619514869490163,0.4880659779767563,0.49523809523809526,12,7,8,8
ant_1.4_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.4,1.7,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.6571428571428571,0.5714285714285714,0.6519607843137255,0.32720525646358056,0.7272727272727273,0.47058823529411764,0,0.16666666666666666,0.607536884289253,0.6262242910851495,0.5561161771049518,0.59938884644767,15,3,9,8
ant_1.4_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.7_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,ant,1.4,1.7,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,1,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.6644295302013423,0.3386243386243386,0.5649645212976256,0.1198306814870448,0.3018867924528302,0.3855421686746988,0.7443868739205527,0.2556131260794473,0.5294171185109366,0.5357168372417555,0.6422496361729197,0.2533028403343652,431,148,102,64
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.5,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__n_neighbors': 3},0.7457627118644068,0.7169811320754716,0.7424768518518519,0.486646391934682,0.7307692307692307,0.7037037037037037,0.78125,0.21875,0.7395743314313059,0.7414637675021744,0.6117685162171573,0.6498382345839973,25,7,8,19
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.5,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__n_neighbors': 1},0.7966101694915254,0.7777777777777778,0.7951388888888888,0.5902777777777778,0.7777777777777778,0.7777777777777778,0.8125,0.1875,0.7944045646793408,0.7949493345141214,0.667060212514758,0.7066331868591755,26,6,6,21
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.5,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__n_neighbors': 13},0.6440677966101694,0.6181818181818182,0.6429398148148149,0.285220160170838,0.6071428571428571,0.6296296296296297,0.65625,0.34375,0.642691818069971,0.6428020258558964,0.5278121293032275,0.5517666576988611,21,11,10,17
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.5,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__n_neighbors': 1},0.7068965517241379,0.6909090909090909,0.7091346153846154,0.4160251471689218,0.6551724137931034,0.7307692307692307,0.6875,0.3125,0.7083311320173237,0.7088045189993121,0.5731869049018957,0.5994694960212201,22,10,7,19
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.5,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__n_neighbors': 7},0.6724137931034483,0.6545454545454545,0.6742788461538461,0.3466876226407682,0.6206896551724138,0.6923076923076923,0.65625,0.34375,0.6737802744215046,0.6740377757046878,0.5462422213381315,0.5676392572944298,21,11,8,18
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.5,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,1,{'classification__n_neighbors': 1},0.6392045454545454,0.4686192468619247,0.6293478260869565,0.2304804639354946,0.38095238095238093,0.6086956521739131,0.65,0.35,0.6287729181298869,0.6290088822211047,0.5911999566374241,0.33415678524374176,169,91,36,56
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_naive_bayes_cross,ant,1.5,1.6,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{},0.5084745762711864,0.5538461538461539,0.5208333333333333,0.043355498476206,0.47368421052631576,0.6666666666666666,0.375,0.625,0.49913269665952886,0.5,0.506037751152305,0.4683318465655665,12,20,9,18
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_naive_bayes_cross,ant,1.5,1.6,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{},0.6101694915254238,0.46511627906976744,0.5914351851851851,0.20493021542837722,0.625,0.37037037037037035,0.8125,0.1875,0.535462746107729,0.5485671571703195,0.5597037301534248,0.5196170747018205,26,6,17,10
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_naive_bayes_cross,ant,1.5,1.6,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{},0.559322033898305,0.6285714285714286,0.5792824074074074,0.17769265514992202,0.5116279069767442,0.8148148148148148,0.34375,0.65625,0.5178394378881288,0.529237746757157,0.5435894193044778,0.5016277609892116,11,21,5,22
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_naive_bayes_cross,ant,1.5,1.6,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{},0.6206896551724138,0.6857142857142857,0.6490384615384616,0.3464173711074475,0.5454545454545454,0.9230769230769231,0.375,0.625,0.5547235915954487,0.5883484054145521,0.5776519613434177,0.537979262117193,12,20,2,24
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_naive_bayes_cross,ant,1.5,1.6,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{},0.4827586206896552,0.5161290322580645,0.4951923076923077,-0.009855206599818044,0.4444444444444444,0.6153846153846154,0.375,0.625,0.4810809340162764,0.4803844614152614,0.5007361450293157,0.4459180666077218,12,20,10,16
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_naive_bayes_cross,ant,1.5,1.6,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,1,{},0.5056818181818182,0.48520710059171596,0.6302675585284281,0.24953207086654564,0.3333333333333333,0.8913043478260869,0.36923076923076925,0.6307692307692307,0.5474049451845948,0.5736697568867957,0.5791819089302019,0.32551054018445325,96,164,10,82
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_decision_tree_cross,ant,1.5,1.6,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__criterion': 'gini'; 'classification__max_depth': 8; 'classification__max_features': 'log2'},0.711864406779661,0.6909090909090909,0.7112268518518519,0.4214791840581209,0.6785714285714286,0.7037037037037037,0.71875,0.28125,0.7111288715543707,0.7111870619162282,0.5775164105380606,0.6131064478522106,23,9,8,19
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_decision_tree_cross,ant,1.5,1.6,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 8; 'classification__max_features': 'sqrt'},0.7627118644067796,0.7407407407407407,0.7609953703703703,0.5219907407407407,0.7407407407407407,0.7407407407407407,0.78125,0.21875,0.7601386587925643,0.7607257743127307,0.6280991735537191,0.6673409127897514,25,7,7,20
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_decision_tree_cross,ant,1.5,1.6,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 8; 'classification__max_features': 'log2'},0.6440677966101694,0.676923076923077,0.6574074074074074,0.3275748773757787,0.5789473684210527,0.8148148148148148,0.5,0.5,0.6229764246018086,0.6382847385042254,0.5469756366387836,0.5564806554993887,16,16,5,22
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_decision_tree_cross,ant,1.5,1.6,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.6551724137931034,0.6551724137931034,0.6622596153846154,0.3245192307692308,0.59375,0.7307692307692307,0.59375,0.40625,0.6553811746286982,0.6587064830174596,0.5371498172959807,0.5545838859416445,19,13,7,19
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_decision_tree_cross,ant,1.5,1.6,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__criterion': 'gini'; 'classification__max_depth': 8; 'classification__max_features': 'log2'},0.46551724137931033,0.3673469387755102,0.45432692307692313,-0.0928654118116171,0.391304347826087,0.34615384615384615,0.5625,0.4375,0.4437082407138282,0.4412613040609141,0.49856734054182594,0.42855495329258453,18,14,17,9
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_decision_tree_cross,ant,1.5,1.6,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,1,{'classification__criterion': 'log_loss'; 'classification__max_depth': 8; 'classification__max_features': 'sqrt'},0.7073863636363636,0.4607329842931937,0.6333612040133778,0.26065270312224964,0.4444444444444444,0.4782608695652174,0.7884615384615384,0.21153846153846154,0.6019043827565403,0.6140767875464309,0.6562122106371098,0.3489240228370663,205,55,48,44
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_random_forest_cross,ant,1.5,1.6,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'log2'; 'classification__n_estimators': 20},0.7796610169491526,0.7450980392156863,0.7737268518518519,0.5552193923424837,0.7916666666666666,0.7037037037037037,0.84375,0.15625,0.7631397482703117,0.7705517503711221,0.6519844597863261,0.6926919857710818,27,5,8,19
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_random_forest_cross,ant,1.5,1.6,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 90},0.7627118644067796,0.7083333333333334,0.7523148148148149,0.5250832593229393,0.8095238095238095,0.6296296296296297,0.875,0.125,0.7235952141801039,0.7422438453270771,0.642497369440567,0.6791917017905719,28,4,10,17
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_random_forest_cross,ant,1.5,1.6,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'log2'; 'classification__n_estimators': 10},0.5932203389830508,0.52,0.5844907407407407,0.17261590762607956,0.5652173913043478,0.48148148148148145,0.6875,0.3125,0.5719125649784619,0.5753420882557772,0.5145622882378801,0.509429842517536,22,10,14,13
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_random_forest_cross,ant,1.5,1.6,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__criterion': 'entropy'; 'classification__max_features': None; 'classification__n_estimators': 70},0.6896551724137931,0.6785714285714286,0.6935096153846154,0.3851718730578231,0.6333333333333333,0.7307692307692307,0.65625,0.34375,0.6912531217966797,0.6925079838473399,0.5593702293051294,0.5835101679929267,21,11,7,19
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_random_forest_cross,ant,1.5,1.6,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 60},0.6724137931034483,0.6122448979591837,0.6634615384615384,0.33236042122052434,0.6521739130434783,0.5769230769230769,0.75,0.25,0.6525132500078337,0.6577935144802719,0.5560943413735752,0.5659093530157998,24,8,11,15
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_random_forest_cross,ant,1.5,1.6,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,1,{'classification__criterion': 'log_loss'; 'classification__max_features': 'log2'; 'classification__n_estimators': 20},0.6676136363636364,0.48,0.6415551839464882,0.25655972645557934,0.40601503759398494,0.5869565217391305,0.6961538461538461,0.3038461538461538,0.6374207671825798,0.6392276903684471,0.6116981168112359,0.34626771969449316,181,79,38,54
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_svm_cross,ant,1.5,1.6,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__coef0': 0; 'classification__degree': 1; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7288135593220338,0.7037037037037037,0.7268518518518519,0.4537037037037037,0.7037037037037037,0.7037037037037037,0.75,0.25,0.7258727529057878,0.7264831572567789,0.5938606847697756,0.6307921229452931,24,8,8,19
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_svm_cross,ant,1.5,1.6,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'linear'},0.711864406779661,0.6222222222222222,0.6967592592592593,0.4257884385929542,0.7777777777777778,0.5185185185185185,0.875,0.125,0.6482547676161039,0.6735753140545634,0.609153867679252,0.6236311641208063,28,4,13,14
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_svm_cross,ant,1.5,1.6,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6949152542372882,0.6896551724137931,0.6984953703703703,0.3960749592655766,0.6451612903225806,0.7407407407407407,0.65625,0.34375,0.6955501469768299,0.6972166887783963,0.5633151873281081,0.5965413198874105,21,11,7,20
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_svm_cross,ant,1.5,1.6,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'auto'; 'classification__kernel': 'rbf'},0.6896551724137931,0.6896551724137931,0.6971153846153847,0.3942307692307692,0.625,0.7692307692307693,0.625,0.375,0.6886485604097659,0.6933752452815364,0.561510353227771,0.5842175066312998,20,12,6,20
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_svm_cross,ant,1.5,1.6,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6551724137931034,0.5652173913043478,0.640625,0.29427095462658576,0.65,0.5,0.78125,0.21875,0.6140909676491104,0.625,0.5570844948298808,0.5491379310344828,25,7,13,13
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_svm_cross,ant,1.5,1.6,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,1,{'classification__coef0': 0; 'classification__degree': 1; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.5596590909090909,0.4015444015444015,0.5614548494983277,0.10814903359062329,0.31137724550898205,0.5652173913043478,0.5576923076923077,0.4423076923076923,0.5614387092442192,0.5614422421802155,0.5586541964648616,0.2896321980544839,145,115,40,52
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_xgboost_cross,ant,1.5,1.6,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.7627118644067796,0.72,0.7552083333333333,0.5213946250897334,0.782608695652174,0.6666666666666666,0.84375,0.15625,0.7396875208416709,0.75,0.6359758618670429,0.6742815033161386,27,5,9,18
ant_1.5_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_xgboost_cross,ant,1.5,1.6,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 7; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.847457627118644,0.8235294117647058,0.8420138888888888,0.6937307840896573,0.875,0.7777777777777778,0.90625,0.09375,0.829454143191072,0.8395600699837452,0.7381395491152334,0.7822504708097928,29,3,6,21
